N,topology,torus,moore,k,memory,influencer_placement,mobility_rate,steps,f_values,A_values,ord_A_values
400,lattice,False,False,4,10,even,0.0,1000,"[0.0, 0.01020408, 0.02040816, 0.03061224, 0.04081633, 0.05102041, 0.06122449, 0.07142857, 0.08163265, 0.09183673, 0.10204082, 0.1122449, 0.12244898, 0.13265306, 0.14285714, 0.15306122, 0.16326531, 0.17346939, 0.18367347, 0.19387755, 0.20408163, 0.21428571, 0.2244898, 0.23469388, 0.24489796, 0.25510204, 0.26530612, 0.2755102, 0.28571429, 0.29591837, 0.30612245, 0.31632653, 0.32653061, 0.33673469, 0.34693878, 0.35714286, 0.36734694, 0.37755102, 0.3877551, 0.39795918, 0.40816327, 0.41836735, 0.42857143, 0.43877551, 0.44897959, 0.45918367, 0.46938776, 0.47959184, 0.48979592, 0.5]","[0.0, 0.01, 0.02, 0.03, 0.0375, 0.05, 0.0625, 0.0725, 0.0825, 0.0925, 0.1025, 0.1175, 0.1225, 0.1425, 0.14, 0.1575, 0.165, 0.175, 0.1875, 0.2275, 0.2375, 0.2125, 0.245, 0.2775, 0.28, 0.315, 0.315, 0.32, 0.3475, 0.3275, 0.39, 0.4125, 0.44, 0.4375, 0.4725, 0.45, 0.52, 0.565, 0.625, 0.6125, 0.61, 0.5625, 0.635, 0.6575, 0.8275, 0.675, 0.75, 0.935, 0.86, 0.79]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00265957, 0.00268817, 0.00271739, 0.00274725, 0.00277778, 0.00842697, 0.0, 0.01436782, 0.00578035, 0.01173021, 0.00890208, 0.01197605, 0.01515152, 0.04334365, 0.046875, 0.015625, 0.03514377, 0.06774194, 0.06188925, 0.089701, 0.08361204, 0.08724832, 0.1122449, 0.07876712, 0.13475177, 0.15770609, 0.18545455, 0.18772563, 0.22426471, 0.19413919, 0.26436782, 0.32818533, 0.41634241, 0.38976378, 0.37848606, 0.30555556, 0.40408163, 0.43621399, 0.70258621, 0.45147679, 0.57446809, 0.88444444, 0.75965665, 0.63478261]"
400,lattice,False,False,4,10,even,0.0,5000,"[0.0, 0.01020408, 0.02040816, 0.03061224, 0.04081633, 0.05102041, 0.06122449, 0.07142857, 0.08163265, 0.09183673, 0.10204082, 0.1122449, 0.12244898, 0.13265306, 0.14285714, 0.15306122, 0.16326531, 0.17346939, 0.18367347, 0.19387755, 0.20408163, 0.21428571, 0.2244898, 0.23469388, 0.24489796, 0.25510204, 0.26530612, 0.2755102, 0.28571429, 0.29591837, 0.30612245, 0.31632653, 0.32653061, 0.33673469, 0.34693878, 0.35714286, 0.36734694, 0.37755102, 0.3877551, 0.39795918, 0.40816327, 0.41836735, 0.42857143, 0.43877551, 0.44897959, 0.45918367, 0.46938776, 0.47959184, 0.48979592, 0.5]","[0.0, 0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.075, 0.0825, 0.0875, 0.105, 0.115, 0.1225, 0.1225, 0.15, 0.155, 0.1725, 0.185, 0.2, 0.2, 0.215, 0.24, 0.24, 0.245, 0.295, 0.29, 0.34, 0.3225, 0.375, 0.3275, 0.365, 0.3725, 0.4075, 0.425, 0.4625, 0.44, 0.5375, 0.54, 0.635, 0.59, 0.685, 0.7225, 0.7075, 0.7425, 0.6275, 0.755, 0.77, 0.8, 0.755, 0.96]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0080429, 0.00271739, 0.00273224, 0.00278552, 0.00561798, 0.00566572, 0.00284091, 0.01162791, 0.01457726, 0.01780415, 0.0239521, 0.03030303, 0.02735562, 0.02786378, 0.04402516, 0.03492063, 0.03514377, 0.08441558, 0.05960265, 0.10810811, 0.08135593, 0.14089347, 0.07876712, 0.10877193, 0.10992908, 0.14748201, 0.16363636, 0.19475655, 0.17037037, 0.29118774, 0.28404669, 0.43190661, 0.34661355, 0.49193548, 0.54878049, 0.5204918, 0.57786885, 0.39183673, 0.57391304, 0.60683761, 0.66244726, 0.57391304, 0.92488263]"
400,lattice,False,False,4,10,even,0.01,200,"[0.0, 0.01020408, 0.02040816, 0.03061224, 0.04081633, 0.05102041, 0.06122449, 0.07142857, 0.08163265, 0.09183673, 0.10204082, 0.1122449, 0.12244898, 0.13265306, 0.14285714, 0.15306122, 0.16326531, 0.17346939, 0.18367347, 0.19387755, 0.20408163, 0.21428571, 0.2244898, 0.23469388, 0.24489796, 0.25510204, 0.26530612, 0.2755102, 0.28571429, 0.29591837, 0.30612245, 0.31632653, 0.32653061, 0.33673469, 0.34693878, 0.35714286, 0.36734694, 0.37755102, 0.3877551, 0.39795918, 0.40816327, 0.41836735, 0.42857143, 0.43877551, 0.44897959, 0.45918367, 0.46938776, 0.47959184, 0.48979592, 0.5]","[0.0, 0.01, 0.02, 0.0275, 0.0375, 0.05, 0.0575, 0.07, 0.0825, 0.09, 0.11, 0.1325, 0.14, 0.1475, 0.185, 0.1625, 0.2025, 0.255, 0.255, 0.3425, 0.3575, 0.425, 0.4375, 0.54, 0.5525, 0.5975, 0.67, 0.67, 0.775, 0.725, 0.8125, 0.79, 0.9225, 0.915, 0.84, 0.9525, 0.98, 0.955, 0.9425, 0.95, 0.99, 0.93, 0.965, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00271739, 0.0, 0.01111111, 0.0280112, 0.02549575, 0.02292264, 0.05232558, 0.02616279, 0.05899705, 0.10510511, 0.0969697, 0.1882716, 0.20186335, 0.27444795, 0.28343949, 0.40645161, 0.41503268, 0.46688742, 0.55704698, 0.55555556, 0.69072165, 0.61937716, 0.73867596, 0.70526316, 0.88808664, 0.875, 0.76470588, 0.92936803, 0.96899225, 0.93023256, 0.91119691, 0.92248062, 0.98406375, 0.88663968, 0.94331984, 0.98319328, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98206278]"
400,lattice,False,False,4,10,even,0.01,1000,"[0.0, 0.01020408, 0.02040816, 0.03061224, 0.04081633, 0.05102041, 0.06122449, 0.07142857, 0.08163265, 0.09183673, 0.10204082, 0.1122449, 0.12244898, 0.13265306, 0.14285714, 0.15306122, 0.16326531, 0.17346939, 0.18367347, 0.19387755, 0.20408163, 0.21428571, 0.2244898, 0.23469388, 0.24489796, 0.25510204, 0.26530612, 0.2755102, 0.28571429, 0.29591837, 0.30612245, 0.31632653, 0.32653061, 0.33673469, 0.34693878, 0.35714286, 0.36734694, 0.37755102, 0.3877551, 0.39795918, 0.40816327, 0.41836735, 0.42857143, 0.43877551, 0.44897959, 0.45918367, 0.46938776, 0.47959184, 0.48979592, 0.5]","[0.0, 0.01, 0.0225, 0.0325, 0.04, 0.065, 0.0825, 0.085, 0.1575, 0.1475, 0.205, 0.2425, 0.2775, 0.4075, 0.435, 0.495, 0.5975, 0.6875, 0.85, 0.74, 0.8825, 0.965, 0.94, 0.94, 0.975, 1.0, 1.0, 0.99, 0.985, 0.97, 0.99, 0.99, 1.0, 1.0, 1.0, 1.0, 0.985, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.00255102, 0.00257732, 0.0, 0.01578947, 0.02393617, 0.01876676, 0.08423913, 0.06318681, 0.11911357, 0.1488764, 0.18130312, 0.32091691, 0.34682081, 0.40935673, 0.52507375, 0.6257485, 0.81762918, 0.68195719, 0.85403727, 0.95597484, 0.92429022, 0.92258065, 0.96710526, 1.0, 1.0, 0.98653199, 0.97979798, 0.95818815, 0.98601399, 0.9858156, 1.0, 1.0, 1.0, 1.0, 0.97709924, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
400,lattice,False,False,4,10,even,0.01,5000,"[0.0, 0.0020408163265306124, 0.004081632653061225, 0.006122448979591837, 0.00816326530612245, 0.010204081632653062, 0.012244897959183675, 0.014285714285714287, 0.0163265306122449, 0.018367346938775512, 0.020408163265306124, 0.022448979591836737, 0.02448979591836735, 0.02653061224489796, 0.028571428571428574, 0.030612244897959186, 0.0326530612244898, 0.03469387755102041, 0.036734693877551024, 0.03877551020408164, 0.04081632653061225, 0.04285714285714286, 0.04489795918367347, 0.04693877551020409, 0.0489795918367347, 0.05102040816326531, 0.05306122448979592, 0.05510204081632654, 0.05714285714285715, 0.05918367346938776, 0.06122448979591837, 0.06326530612244899, 0.0653061224489796, 0.0673469387755102, 0.06938775510204082, 0.07142857142857144, 0.07346938775510205, 0.07551020408163266, 0.07755102040816328, 0.07959183673469389, 0.0816326530612245, 0.0836734693877551, 0.08571428571428572, 0.08775510204081634, 0.08979591836734695, 0.09183673469387756, 0.09387755102040818, 0.09591836734693879, 0.0979591836734694, 0.1]","[0.0, 0.0025, 0.005, 0.005, 0.0075, 0.0075, 0.0125, 0.015, 0.0525, 0.0175, 0.0225, 0.02, 0.065, 0.0275, 0.0525, 0.13, 0.055, 0.0325, 0.0825, 0.105, 0.0425, 0.1175, 0.225, 0.16, 0.1925, 0.1375, 0.1625, 0.155, 0.2975, 0.2625, 0.275, 0.2825, 0.42, 0.1975, 0.5075, 0.4375, 0.32, 0.4075, 0.59, 0.3525, 0.625, 0.455, 0.6975, 0.565, 0.6575, 0.725, 0.7225, 0.6425, 0.9, 0.955]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035623409669211195, 0.0, 0.002551020408163265, 0.0, 0.041025641025641026, 0.0, 0.02570694087403599, 0.10539845758354756, 0.023255813953488372, 0.0, 0.04922279792746114, 0.06770833333333333, 0.005194805194805195, 0.08072916666666667, 0.18848167539267016, 0.11811023622047244, 0.15, 0.09210526315789473, 0.12073490813648294, 0.10817941952506596, 0.2566137566137566, 0.2154255319148936, 0.22872340425531915, 0.23670212765957446, 0.37967914438502676, 0.14171122994652408, 0.4718498659517426, 0.3935309973045822, 0.2668463611859838, 0.3611859838274933, 0.5567567567567567, 0.3, 0.5912806539509536, 0.4076086956521739, 0.670299727520436, 0.5258855585831063, 0.6256830601092896, 0.6994535519125683, 0.6942148760330579, 0.6071428571428571, 0.8898071625344353, 0.9502762430939227]"
400,lattice,False,False,4,10,even,0.05,200,"[0.0, 0.004081632653061225, 0.00816326530612245, 0.012244897959183675, 0.0163265306122449, 0.020408163265306124, 0.02448979591836735, 0.028571428571428574, 0.0326530612244898, 0.036734693877551024, 0.04081632653061225, 0.04489795918367347, 0.0489795918367347, 0.05306122448979592, 0.05714285714285715, 0.06122448979591837, 0.0653061224489796, 0.06938775510204082, 0.07346938775510205, 0.07755102040816328, 0.0816326530612245, 0.08571428571428572, 0.08979591836734695, 0.09387755102040818, 0.0979591836734694, 0.10204081632653061, 0.10612244897959185, 0.11020408163265308, 0.1142857142857143, 0.11836734693877551, 0.12244897959183675, 0.12653061224489798, 0.1306122448979592, 0.1346938775510204, 0.13877551020408163, 0.14285714285714288, 0.1469387755102041, 0.1510204081632653, 0.15510204081632656, 0.15918367346938778, 0.163265306122449, 0.1673469387755102, 0.17142857142857143, 0.17551020408163268, 0.1795918367346939, 0.1836734693877551, 0.18775510204081636, 0.19183673469387758, 0.1959183673469388, 0.2]","[0.0, 0.005, 0.0075, 0.0125, 0.015, 0.0175, 0.0225, 0.025, 0.035, 0.0375, 0.0375, 0.0475, 0.0575, 0.0525, 0.06, 0.0625, 0.065, 0.0675, 0.0725, 0.0775, 0.1425, 0.0925, 0.12, 0.14, 0.1475, 0.125, 0.175, 0.25, 0.175, 0.2575, 0.2375, 0.28, 0.32, 0.3125, 0.4175, 0.4225, 0.375, 0.3275, 0.6075, 0.475, 0.5625, 0.5225, 0.5675, 0.6125, 0.7325, 0.71, 0.7575, 0.87, 0.735, 0.8225]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002583979328165375, 0.0, 0.0, 0.002617801047120419, 0.007894736842105263, 0.0, 0.002652519893899204, 0.005305039787798408, 0.0026666666666666666, 0.0, 0.005361930294906166, 0.0, 0.06793478260869565, 0.010899182561307902, 0.03561643835616438, 0.054945054945054944, 0.058011049723756904, 0.03314917127071823, 0.08333333333333333, 0.15730337078651685, 0.07303370786516854, 0.15864022662889518, 0.1359773371104816, 0.1794871794871795, 0.22063037249283668, 0.21203438395415472, 0.3265895953757225, 0.32848837209302323, 0.27113702623906705, 0.21574344023323616, 0.538235294117647, 0.3768545994065282, 0.4822485207100592, 0.4349112426035503, 0.4804804804804805, 0.5359281437125748, 0.6747720364741642, 0.6474164133738601, 0.7042682926829268, 0.8404907975460123, 0.6728395061728395, 0.7795031055900621]"
400,lattice,False,False,4,10,even,0.05,1000,"[0.0, 0.0020408163265306124, 0.004081632653061225, 0.006122448979591837, 0.00816326530612245, 0.010204081632653062, 0.012244897959183675, 0.014285714285714287, 0.0163265306122449, 0.018367346938775512, 0.020408163265306124, 0.022448979591836737, 0.02448979591836735, 0.02653061224489796, 0.028571428571428574, 0.030612244897959186, 0.0326530612244898, 0.03469387755102041, 0.036734693877551024, 0.03877551020408164, 0.04081632653061225, 0.04285714285714286, 0.04489795918367347, 0.04693877551020409, 0.0489795918367347, 0.05102040816326531, 0.05306122448979592, 0.05510204081632654, 0.05714285714285715, 0.05918367346938776, 0.06122448979591837, 0.06326530612244899, 0.0653061224489796, 0.0673469387755102, 0.06938775510204082, 0.07142857142857144, 0.07346938775510205, 0.07551020408163266, 0.07755102040816328, 0.07959183673469389, 0.0816326530612245, 0.0836734693877551, 0.08571428571428572, 0.08775510204081634, 0.08979591836734695, 0.09183673469387756, 0.09387755102040818, 0.09591836734693879, 0.0979591836734694, 0.1]","[0.0, 0.0025, 0.005, 0.005, 0.0075, 0.01, 0.0125, 0.015, 0.0175, 0.0625, 0.02, 0.0225, 0.0225, 0.025, 0.0675, 0.03, 0.05, 0.0325, 0.0375, 0.0675, 0.0375, 0.075, 0.045, 0.15, 0.0575, 0.0825, 0.1725, 0.06, 0.0825, 0.16, 0.1025, 0.135, 0.1575, 0.2175, 0.215, 0.2325, 0.395, 0.315, 0.355, 0.3175, 0.385, 0.4875, 0.34, 0.6275, 0.6625, 0.6075, 0.57, 0.255, 0.7, 0.7525]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04580152671755725, 0.0, 0.0, 0.0, 0.0, 0.04113110539845758, 0.0, 0.01808785529715762, 0.0, 0.0, 0.03116883116883117, 0.0, 0.033942558746736295, 0.0026109660574412533, 0.1099476439790576, 0.010498687664041995, 0.03674540682414698, 0.12894736842105264, 0.0079155672823219, 0.0291005291005291, 0.10638297872340426, 0.04521276595744681, 0.0797872340425532, 0.10133333333333333, 0.16310160427807488, 0.1581769436997319, 0.1769436997319035, 0.3477088948787062, 0.26344086021505375, 0.3027027027027027, 0.26216216216216215, 0.3333333333333333, 0.44141689373297005, 0.28065395095367845, 0.5917808219178082, 0.6311475409836066, 0.5686813186813187, 0.5261707988980716, 0.18579234972677597, 0.6685082872928176, 0.7257617728531855]"
400,lattice,False,False,4,10,even,0.05,5000,"[0.0, 0.0020408163265306124, 0.004081632653061225, 0.006122448979591837, 0.00816326530612245, 0.010204081632653062, 0.012244897959183675, 0.014285714285714287, 0.0163265306122449, 0.018367346938775512, 0.020408163265306124, 0.022448979591836737, 0.02448979591836735, 0.02653061224489796, 0.028571428571428574, 0.030612244897959186, 0.0326530612244898, 0.03469387755102041, 0.036734693877551024, 0.03877551020408164, 0.04081632653061225, 0.04285714285714286, 0.04489795918367347, 0.04693877551020409, 0.0489795918367347, 0.05102040816326531, 0.05306122448979592, 0.05510204081632654, 0.05714285714285715, 0.05918367346938776, 0.06122448979591837, 0.06326530612244899, 0.0653061224489796, 0.0673469387755102, 0.06938775510204082, 0.07142857142857144, 0.07346938775510205, 0.07551020408163266, 0.07755102040816328, 0.07959183673469389, 0.0816326530612245, 0.0836734693877551, 0.08571428571428572, 0.08775510204081634, 0.08979591836734695, 0.09183673469387756, 0.09387755102040818, 0.09591836734693879, 0.0979591836734694, 0.1]","[0.0, 0.0025, 0.005, 0.005, 0.0075, 0.01, 0.0125, 0.14, 0.0525, 0.015, 0.02, 0.13, 0.175, 0.24, 0.1, 0.495, 0.2325, 0.3575, 0.39, 0.725, 0.4175, 0.6125, 0.5, 0.8475, 0.595, 0.505, 0.9325, 0.55, 0.955, 0.93, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12690355329949238, 0.035623409669211195, 0.0, 0.0, 0.10997442455242967, 0.15601023017902813, 0.2185089974293059, 0.07455012853470437, 0.4793814432989691, 0.20671834625322996, 0.33419689119170987, 0.36623376623376624, 0.7135416666666666, 0.3948051948051948, 0.5953002610966057, 0.47780678851174935, 0.8398950131233596, 0.5736842105263158, 0.48031496062992124, 0.9289473684210526, 0.525065963060686, 0.9523809523809523, 0.9257294429708223, 1.0, 0.9575596816976127, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
400,lattice,False,False,4,10,even,0.1,200,"[0.0, 0.004081632653061225, 0.00816326530612245, 0.012244897959183675, 0.0163265306122449, 0.020408163265306124, 0.02448979591836735, 0.028571428571428574, 0.0326530612244898, 0.036734693877551024, 0.04081632653061225, 0.04489795918367347, 0.0489795918367347, 0.05306122448979592, 0.05714285714285715, 0.06122448979591837, 0.0653061224489796, 0.06938775510204082, 0.07346938775510205, 0.07755102040816328, 0.0816326530612245, 0.08571428571428572, 0.08979591836734695, 0.09387755102040818, 0.0979591836734694, 0.10204081632653061, 0.10612244897959185, 0.11020408163265308, 0.1142857142857143, 0.11836734693877551, 0.12244897959183675, 0.12653061224489798, 0.1306122448979592, 0.1346938775510204, 0.13877551020408163, 0.14285714285714288, 0.1469387755102041, 0.1510204081632653, 0.15510204081632656, 0.15918367346938778, 0.163265306122449, 0.1673469387755102, 0.17142857142857143, 0.17551020408163268, 0.1795918367346939, 0.1836734693877551, 0.18775510204081636, 0.19183673469387758, 0.1959183673469388, 0.2]","[0.0, 0.0025, 0.0075, 0.0125, 0.0225, 0.0175, 0.0225, 0.025, 0.0325, 0.0375, 0.0475, 0.0675, 0.0475, 0.0725, 0.055, 0.0575, 0.0625, 0.0675, 0.0825, 0.0975, 0.145, 0.145, 0.1625, 0.2325, 0.2075, 0.17, 0.215, 0.2425, 0.295, 0.425, 0.335, 0.2625, 0.5, 0.5425, 0.52, 0.5375, 0.5225, 0.7475, 0.685, 0.755, 0.8375, 0.8025, 0.79, 0.9125, 0.84, 0.7825, 0.875, 0.9425, 0.9025, 0.94]","[0.0, 0.0, 0.0, 0.0, 0.005089058524173028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01038961038961039, 0.02356020942408377, 0.0, 0.021108179419525065, 0.0, 0.0, 0.0, 0.0, 0.01078167115902965, 0.024324324324324326, 0.07065217391304347, 0.0681198910081744, 0.08469945355191257, 0.15426997245179064, 0.12672176308539945, 0.07777777777777778, 0.12534818941504178, 0.15126050420168066, 0.21008403361344538, 0.3502824858757062, 0.24645892351274787, 0.15954415954415954, 0.42857142857142855, 0.47262247838616717, 0.44508670520231214, 0.4653179190751445, 0.44476744186046513, 0.7046783625730995, 0.6283185840707964, 0.7100591715976331, 0.8088235294117647, 0.7634730538922155, 0.7485029940119761, 0.8952095808383234, 0.8066465256797583, 0.7363636363636363, 0.8480243161094225, 0.9298780487804879, 0.8796296296296297, 0.9259259259259259]"
400,lattice,False,False,4,10,even,0.1,1000,"[0.0, 0.0020408163265306124, 0.004081632653061225, 0.006122448979591837, 0.00816326530612245, 0.010204081632653062, 0.012244897959183675, 0.014285714285714287, 0.0163265306122449, 0.018367346938775512, 0.020408163265306124, 0.022448979591836737, 0.02448979591836735, 0.02653061224489796, 0.028571428571428574, 0.030612244897959186, 0.0326530612244898, 0.03469387755102041, 0.036734693877551024, 0.03877551020408164, 0.04081632653061225, 0.04285714285714286, 0.04489795918367347, 0.04693877551020409, 0.0489795918367347, 0.05102040816326531, 0.05306122448979592, 0.05510204081632654, 0.05714285714285715, 0.05918367346938776, 0.06122448979591837, 0.06326530612244899, 0.0653061224489796, 0.0673469387755102, 0.06938775510204082, 0.07142857142857144, 0.07346938775510205, 0.07551020408163266, 0.07755102040816328, 0.07959183673469389, 0.0816326530612245, 0.0836734693877551, 0.08571428571428572, 0.08775510204081634, 0.08979591836734695, 0.09183673469387756, 0.09387755102040818, 0.09591836734693879, 0.0979591836734694, 0.1]","[0.0, 0.0025, 0.005, 0.005, 0.0075, 0.01, 0.0125, 0.0125, 0.0175, 0.015, 0.0375, 0.02, 0.025, 0.0275, 0.0275, 0.0575, 0.0325, 0.0325, 0.11, 0.09, 0.04, 0.0525, 0.0425, 0.11, 0.165, 0.275, 0.07, 0.0525, 0.2275, 0.3225, 0.385, 0.38, 0.49, 0.305, 0.3825, 0.57, 0.5675, 0.63, 0.54, 0.755, 0.7, 0.775, 0.8925, 0.8325, 0.5725, 0.8175, 0.675, 0.6925, 1.0, 0.985]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017857142857142856, 0.0, 0.0, 0.0, 0.0, 0.028350515463917526, 0.0, 0.0, 0.07532467532467532, 0.052083333333333336, 0.0, 0.010443864229765013, 0.0, 0.06806282722513089, 0.12335958005249344, 0.23684210526315788, 0.021052631578947368, 0.0, 0.18253968253968253, 0.28116710875331563, 0.34748010610079577, 0.3404255319148936, 0.45454545454545453, 0.2546916890080429, 0.33602150537634407, 0.5376344086021505, 0.5361930294906166, 0.6021505376344086, 0.5027027027027027, 0.7344173441734417, 0.6739130434782609, 0.7554347826086957, 0.8825136612021858, 0.8169398907103825, 0.5327868852459017, 0.7994505494505495, 0.6438356164383562, 0.663013698630137, 1.0, 0.9833795013850416]"
400,lattice,False,False,4,10,even,0.1,5000,"[0.0, 0.0020408163265306124, 0.004081632653061225, 0.006122448979591837, 0.00816326530612245, 0.010204081632653062, 0.012244897959183675, 0.014285714285714287, 0.0163265306122449, 0.018367346938775512, 0.020408163265306124, 0.022448979591836737, 0.02448979591836735, 0.02653061224489796, 0.028571428571428574, 0.030612244897959186, 0.0326530612244898, 0.03469387755102041, 0.036734693877551024, 0.03877551020408164, 0.04081632653061225, 0.04285714285714286, 0.04489795918367347, 0.04693877551020409, 0.0489795918367347, 0.05102040816326531, 0.05306122448979592, 0.05510204081632654, 0.05714285714285715, 0.05918367346938776, 0.06122448979591837, 0.06326530612244899, 0.0653061224489796, 0.0673469387755102, 0.06938775510204082, 0.07142857142857144, 0.07346938775510205, 0.07551020408163266, 0.07755102040816328, 0.07959183673469389, 0.0816326530612245, 0.0836734693877551, 0.08571428571428572, 0.08775510204081634, 0.08979591836734695, 0.09183673469387756, 0.09387755102040818, 0.09591836734693879, 0.0979591836734694, 0.1]","[0.0, 0.0025, 0.005, 0.005, 0.0075, 0.01, 0.0125, 0.015, 0.015, 0.015, 0.45, 0.09, 0.2075, 0.025, 0.245, 0.6475, 0.9375, 0.55, 0.53, 0.9525, 0.85, 0.965, 0.95, 1.0, 1.0, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4387755102040816, 0.06905370843989769, 0.18717948717948718, 0.0, 0.2236503856041131, 0.6365979381443299, 0.9354005167958657, 0.533678756476684, 0.5129533678756477, 0.9505208333333334, 0.84375, 0.9634464751958225, 0.9477806788511749, 1.0, 1.0, 1.0, 0.9894736842105263, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
400,lattice,False,False,4,10,even,0.25,200,"[0.0, 0.004081632653061225, 0.00816326530612245, 0.012244897959183675, 0.0163265306122449, 0.020408163265306124, 0.02448979591836735, 0.028571428571428574, 0.0326530612244898, 0.036734693877551024, 0.04081632653061225, 0.04489795918367347, 0.0489795918367347, 0.05306122448979592, 0.05714285714285715, 0.06122448979591837, 0.0653061224489796, 0.06938775510204082, 0.07346938775510205, 0.07755102040816328, 0.0816326530612245, 0.08571428571428572, 0.08979591836734695, 0.09387755102040818, 0.0979591836734694, 0.10204081632653061, 0.10612244897959185, 0.11020408163265308, 0.1142857142857143, 0.11836734693877551, 0.12244897959183675, 0.12653061224489798, 0.1306122448979592, 0.1346938775510204, 0.13877551020408163, 0.14285714285714288, 0.1469387755102041, 0.1510204081632653, 0.15510204081632656, 0.15918367346938778, 0.163265306122449, 0.1673469387755102, 0.17142857142857143, 0.17551020408163268, 0.1795918367346939, 0.1836734693877551, 0.18775510204081636, 0.19183673469387758, 0.1959183673469388, 0.2]","[0.0, 0.005, 0.0075, 0.0125, 0.0175, 0.02, 0.025, 0.025, 0.0325, 0.035, 0.04, 0.07, 0.05, 0.0575, 0.055, 0.0625, 0.065, 0.175, 0.07, 0.075, 0.1575, 0.08, 0.105, 0.2, 0.095, 0.3225, 0.1775, 0.3425, 0.4125, 0.315, 0.32, 0.34, 0.585, 0.535, 0.66, 0.76, 0.67, 0.715, 0.8325, 0.9225, 0.875, 0.93, 0.96, 0.92, 0.97, 0.985, 1.0, 0.99, 1.0, 0.9825]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02617801047120419, 0.0, 0.005277044854881266, 0.0, 0.0026595744680851063, 0.0026666666666666666, 0.11290322580645161, 0.0, 0.0, 0.08423913043478261, 0.0, 0.019178082191780823, 0.12087912087912088, 0.0027548209366391185, 0.24722222222222223, 0.08356545961002786, 0.26536312849162014, 0.3398876404494382, 0.22816901408450704, 0.22727272727272727, 0.25, 0.5257142857142857, 0.4670487106017192, 0.6069364161849711, 0.7209302325581395, 0.6162790697674418, 0.6676384839650146, 0.8035190615835777, 0.9090909090909091, 0.8516320474777448, 0.9169139465875371, 0.9522388059701492, 0.9039039039039038, 0.963855421686747, 0.9818181818181818, 1.0, 0.9877675840978594, 1.0, 0.9783950617283951]"
