f,memory,mobility_rate,prediction,error,mean,variance,fail rate,r^2
0.5,25.0,0.9,27.93345266,18.61345266,9.32,23.81,0.0,
0.6,25.0,0.9,19.39823102,15.55823102,3.84,2.46,0.0,
0.7,25.0,0.9,14.25176156,11.65176156,2.6,1.14,0.0,
0.8,25.0,0.9,10.91150495,8.931504947,1.98,1.08,0.0,
0.9,25.0,0.9,8.621436008,6.941436008,1.68,0.88,0.0,
0.1,30.0,0.0,,,,,100.0,
0.2,30.0,0.0,,,,,100.0,
0.3,30.0,0.0,,,,,100.0,
0.4,30.0,0.0,,,90.0952380952381,1510.527293844367,16.0,
0.5,30.0,0.0,,,26.78,299.23632653061225,0.0,
0.6,30.0,0.0,,,5.74,17.624897959183674,0.0,
0.7,30.0,0.0,,,3.88,9.08734693877551,0.0,
0.8,30.0,0.0,,,2.42,1.9628571428571429,0.0,
0.9,30.0,0.0,,,1.76,0.9616326530612245,0.0,
0.1,30.0,0.05,,,,,100.0,
0.2,30.0,0.05,,,644.4893617021277,24265.037927844587,6.0,
0.3,30.0,0.05,,,201.22,2075.358775510204,0.0,
0.4,30.0,0.05,,,65.22,437.93020408163267,0.0,
0.5,30.0,0.05,,,19.88,291.49551020408165,0.0,
0.6,30.0,0.05,,,6.22,33.277142857142856,0.0,
0.7,30.0,0.05,,,4.32,10.589387755102042,0.0,
0.8,30.0,0.05,,,2.68,3.1608163265306124,0.0,
0.9,30.0,0.05,,,2.04,2.284081632653061,0.0,
0.1,30.0,0.1,2529.822128,,,,100.0,
0.2,30.0,0.1,632.455532,-66.90446797,699.36,19843.3,0.0,
0.3,30.0,0.1,281.0913476,93.25134757,187.84,3321.73,0.0,
0.4,30.0,0.1,158.113883,99.47388301,58.64,683.5,0.0,
0.5,30.0,0.1,101.1928851,79.37288513,21.82,209.86,0.0,
0.6,30.0,0.1,70.27283689,63.11283689,7.16,29.81,0.0,
0.7,30.0,0.1,51.62902302,47.92902302,3.7,5.07,0.0,
0.8,30.0,0.1,39.52847075,36.28847075,3.24,5.78,0.0,
0.9,30.0,0.1,31.23237195,29.33237195,1.9,1.44,0.0,
0.1,30.0,0.2,1788.854382,,,,100.0,
0.2,30.0,0.2,447.2135955,-249.9864045,697.2,20814.44,40.0,
0.3,30.0,0.2,198.761598,27.501598,171.26,2765.79,0.0,
0.4,30.0,0.2,111.8033989,61.12339887,50.68,385.69,0.0,
0.5,30.0,0.2,71.55417528,57.63417528,13.92,87.5,0.0,
0.6,30.0,0.2,49.6903995,42.1903995,7.5,46.09,0.0,
0.7,30.0,0.2,36.50723229,32.42723229,4.08,6.65,0.0,
0.8,30.0,0.2,27.95084972,25.45084972,2.5,2.5,0.0,
0.9,30.0,0.2,22.084622,20.504622,1.58,0.7,0.0,
0.1,30.0,0.3,1460.593487,,,,100.0,
0.2,30.0,0.3,365.1483717,-392.5616283,757.71,14302.07,72.0,
0.3,30.0,0.3,162.2881652,-17.51183481,179.8,2973.51,0.0,
0.4,30.0,0.3,91.28709292,49.32709292,41.96,495.59,0.0,
0.5,30.0,0.3,58.42373947,45.46373947,12.96,64.61,0.0,
0.6,30.0,0.3,40.5720413,33.9320413,6.64,32.93,0.0,
0.7,30.0,0.3,29.80803034,26.24803034,3.56,3.19,0.0,
0.8,30.0,0.3,22.82177323,20.72177323,2.1,0.99,0.0,
0.9,30.0,0.3,18.03201835,15.91201835,2.12,2.27,0.0,
0.1,30.0,0.4,1264.911064,,,,100.0,
0.2,30.0,0.4,316.227766,-424.662234,740.89,24036.86,82.0,
0.3,30.0,0.4,140.5456738,-19.25432621,159.8,2522.41,0.0,
0.4,30.0,0.4,79.0569415,40.5369415,38.52,377.6,0.0,
0.5,30.0,0.4,50.59644256,36.23644256,14.36,150.24,0.0,
0.6,30.0,0.4,35.13641845,30.11641845,5.02,10.71,0.0,
0.7,30.0,0.4,25.81451151,22.99451151,2.82,2.35,0.0,
0.8,30.0,0.4,19.76423538,17.40423538,2.36,2.24,0.0,
0.9,30.0,0.4,15.61618598,13.99618598,1.62,0.81,0.0,
0.1,30.0,0.5,1131.37085,,,,100.0,
0.2,30.0,0.5,282.8427125,-404.5372875,687.38,11447.98,84.0,
0.3,30.0,0.5,125.7078722,-34.41212779,160.12,3207.61,2.0,
0.4,30.0,0.5,70.71067812,37.83067812,32.88,174.03,0.0,
0.5,30.0,0.5,45.254834,34.774834,10.48,36.99,0.0,
0.6,30.0,0.5,31.42696805,26.18696805,5.24,11.78,0.0,
0.7,30.0,0.5,23.08920102,19.96920102,3.12,3.09,0.0,
0.8,30.0,0.5,17.67766953,15.61766953,2.06,1.04,0.0,
0.9,30.0,0.5,13.96754136,12.40754136,1.56,0.5,0.0,
0.1,30.0,0.6,1032.795559,,,,100.0,
0.2,30.0,0.6,258.1988897,-305.6611103,563.86,10511.14,86.0,
0.3,30.0,0.6,114.7550621,-36.54493789,151.3,2087.03,0.0,
0.4,30.0,0.6,64.54972244,32.30972244,32.24,201.25,0.0,
0.5,30.0,0.6,41.31182236,31.71182236,9.6,32.16,0.0,
0.6,30.0,0.6,28.68876553,23.66876553,5.02,8.63,0.0,
0.7,30.0,0.6,21.07746039,17.75746039,3.32,4.67,0.0,
0.8,30.0,0.6,16.13743061,13.61743061,2.52,2.09,0.0,
0.9,30.0,0.6,12.75056246,11.17056246,1.58,0.98,0.0,
0.1,30.0,0.7,956.1828875,,,,100.0,
0.2,30.0,0.7,239.0457219,-306.3542781,545.4,14782.3,90.0,
0.3,30.0,0.7,106.2425431,-41.77745695,148.02,2503.04,0.0,
0.4,30.0,0.7,59.76143047,28.28143047,31.48,328.09,0.0,
0.5,30.0,0.7,38.2473155,30.2073155,8.04,15.79,0.0,
0.6,30.0,0.7,26.56063576,22.32063576,4.24,3.82,0.0,
0.7,30.0,0.7,19.51393648,16.79393648,2.72,2.25,0.0,
0.8,30.0,0.7,14.94035762,12.84035762,2.1,1.23,0.0,
0.9,30.0,0.7,11.80472701,10.18472701,1.62,0.65,0.0,
0.1,30.0,0.8,894.427191,,,,100.0,
0.2,30.0,0.8,223.6067977,-479.8932023,703.5,12.5,96.0,
0.3,30.0,0.8,99.380799,-45.399201,144.78,3121.22,2.0,
0.4,30.0,0.8,55.90169944,28.06169944,27.84,272.71,0.0,
0.5,30.0,0.8,35.77708764,26.53708764,9.24,45.61,0.0,
0.6,30.0,0.8,24.84519975,20.34519975,4.5,4.21,0.0,
0.7,30.0,0.8,18.25361614,15.33361614,2.92,2.77,0.0,
0.8,30.0,0.8,13.97542486,12.19542486,1.78,0.58,0.0,
0.9,30.0,0.8,11.042311,9.342311,1.7,0.7,0.0,
0.1,30.0,0.9,843.2740427,,,,100.0,
0.2,30.0,0.9,210.8185107,-377.8514893,588.67,16912.27,88.0,
0.3,30.0,0.9,93.69711586,-59.79288414,153.49,2089.76,2.0,
0.4,30.0,0.9,52.70462767,23.54462767,29.16,202.67,0.0,
0.5,30.0,0.9,33.73096171,25.93096171,7.8,28.04,0.0,
0.6,30.0,0.9,23.42427896,19.28427896,4.14,4.69,0.0,
0.7,30.0,0.9,17.20967434,14.48967434,2.72,3.02,0.0,
0.8,30.0,0.9,13.17615692,11.09615692,2.08,0.89,0.0,
0.9,30.0,0.9,10.41079065,8.850790651,1.56,0.46,0.0,
