f,memory,mobility_rate,prediction,error,mean,variance,fail rate,r^2
0.7,5.0,0.3,13.50676375,11.06676375,2.44,0.37,0.0,
0.8,5.0,0.3,10.34111599,8.301115995,2.04,0.49,0.0,
0.9,5.0,0.3,8.170758317,6.650758317,1.52,0.34,0.0,
0.1,5.0,0.4,573.1628259,,,,100.0,
0.2,5.0,0.4,143.2907065,-16.70929352,160.0,3790.94,0.0,
0.3,5.0,0.4,63.68475843,26.72475843,36.96,52.77,0.0,
0.4,5.0,0.4,35.82267662,23.02267662,12.8,7.88,0.0,
0.5,5.0,0.4,22.92651304,16.86651304,6.06,2.83,0.0,
0.6,5.0,0.4,15.92118961,12.28118961,3.64,1.21,0.0,
0.7,5.0,0.4,11.69720053,9.397200529,2.3,0.3,0.0,
0.8,5.0,0.4,8.955669155,6.795669155,2.16,0.42,0.0,
0.9,5.0,0.4,7.07608427,5.41608427,1.66,0.31,0.0,
0.1,5.0,0.5,512.6524164,,,,100.0,
0.2,5.0,0.5,128.1631041,-61.55689591,189.72,17885.27,0.0,
0.3,5.0,0.5,56.9613796,20.2613796,36.7,59.07,0.0,
0.4,5.0,0.5,32.04077602,18.44077602,13.6,11.8,0.0,
0.5,5.0,0.5,20.50609665,14.24609665,6.26,4.4,0.0,
0.6,5.0,0.5,14.2403449,10.7403449,3.5,1.44,0.0,
0.7,5.0,0.5,10.46229421,7.782294211,2.68,0.67,0.0,
0.8,5.0,0.5,8.010194006,5.990194006,2.02,0.26,0.0,
0.9,5.0,0.5,6.329042177,4.769042177,1.56,0.25,0.0,
0.1,5.0,0.6,467.9854877,,,,100.0,
0.2,5.0,0.6,116.9963719,-166.6836281,283.68,31876.92,0.0,
0.3,5.0,0.6,51.99838752,15.83838752,36.16,37.52,0.0,
0.4,5.0,0.6,29.24909298,16.56909298,12.68,9.0,0.0,
0.5,5.0,0.6,18.71941951,12.85941951,5.86,3.06,0.0,
0.6,5.0,0.6,12.99959688,9.51959688,3.48,0.99,0.0,
0.7,5.0,0.6,9.550724238,7.010724238,2.54,0.42,0.0,
0.8,5.0,0.6,7.312273245,5.392273245,1.92,0.24,0.0,
0.9,5.0,0.6,5.777598613,4.277598613,1.5,0.26,0.0,
0.1,5.0,0.7,433.2703709,,,,100.0,
0.2,5.0,0.7,108.3175927,-216.6024073,324.92,45720.97,0.0,
0.3,5.0,0.7,48.14115232,13.10115232,35.04,46.37,0.0,
0.4,5.0,0.7,27.07939818,14.85939818,12.22,7.4,0.0,
0.5,5.0,0.7,17.33081484,11.67081484,5.66,3.78,0.0,
0.6,5.0,0.7,12.03528808,8.59528808,3.44,1.19,0.0,
0.7,5.0,0.7,8.842252467,6.422252467,2.42,0.33,0.0,
0.8,5.0,0.7,6.769849545,4.849849545,1.92,0.2,0.0,
0.9,5.0,0.7,5.349016924,3.609016924,1.74,0.2,0.0,
0.1,5.0,0.8,405.2873209,,,,100.0,
0.2,5.0,0.8,101.3218302,-411.6181698,512.94,63055.33,38.0,
0.3,5.0,0.8,45.03192455,7.071924547,37.96,123.06,0.0,
0.4,5.0,0.8,25.33045756,12.61045756,12.72,8.25,0.0,
0.5,5.0,0.8,16.21149284,10.93149284,5.28,3.35,0.0,
0.6,5.0,0.8,11.25798114,7.597981137,3.66,1.49,0.0,
0.7,5.0,0.8,8.271169815,6.031169815,2.24,0.31,0.0,
0.8,5.0,0.8,6.332614389,4.352614389,1.98,0.26,0.0,
0.9,5.0,0.8,5.003547172,3.363547172,1.64,0.32,0.0,
0.1,5.0,0.9,382.1085506,,,,100.0,
0.2,5.0,0.9,95.52713765,-401.8728623,497.4,56744.0,50.0,
0.3,5.0,0.9,42.45650562,7.856505623,34.6,77.02,0.0,
0.4,5.0,0.9,23.88178441,11.02178441,12.86,7.35,0.0,
0.5,5.0,0.9,15.28434202,10.02434202,5.26,2.03,0.0,
0.6,5.0,0.9,10.61412641,7.394126406,3.22,0.83,0.0,
0.7,5.0,0.9,7.798133686,5.238133686,2.56,0.62,0.0,
0.8,5.0,0.9,5.970446103,3.950446103,2.02,0.22,0.0,
0.9,5.0,0.9,4.717389514,3.057389514,1.66,0.27,0.0,
0.1,7.0,0.0,,,,,100.0,
0.2,7.0,0.0,,,,,100.0,
0.3,7.0,0.0,,,,,100.0,
0.4,7.0,0.0,,,28.448979591836736,89.16921768707483,2.0,
0.5,7.0,0.0,,,9.08,16.52408163265306,0.0,
0.6,7.0,0.0,,,4.36,7.990204081632653,0.0,
0.7,7.0,0.0,,,2.42,0.5751020408163265,0.0,
0.8,7.0,0.0,,,1.76,0.34938775510204084,0.0,
0.9,7.0,0.0,,,1.82,0.5587755102040817,0.0,
0.1,7.0,0.05,,,,,100.0,
0.2,7.0,0.05,,,288.64,5657.704489795919,0.0,
0.3,7.0,0.05,,,66.76,130.7983673469388,0.0,
0.4,7.0,0.05,,,23.18,29.579183673469387,0.0,
0.5,7.0,0.05,,,7.4,6.081632653061225,0.0,
0.6,7.0,0.05,,,3.66,1.8616326530612244,0.0,
0.7,7.0,0.05,,,2.84,2.300408163265306,0.0,
0.8,7.0,0.05,,,2.1,0.41836734693877553,0.0,
0.9,7.0,0.05,,,1.52,0.29551020408163264,0.0,
0.1,7.0,0.1,1184.272984,397.5229837,786.75,7814.92,92.0,
0.2,7.0,0.1,296.0682459,107.4882459,188.58,1679.15,0.0,
0.3,7.0,0.1,131.5858871,75.50588708,56.08,90.73,0.0,
0.4,7.0,0.1,74.01706148,54.37706148,19.64,21.01,0.0,
0.5,7.0,0.1,47.37091935,40.71091935,6.66,7.25,0.0,
0.6,7.0,0.1,32.89647177,29.13647177,3.76,2.43,0.0,
0.7,7.0,0.1,24.1688364,21.4088364,2.76,0.76,0.0,
0.8,7.0,0.1,18.50426537,16.46426537,2.04,0.24,0.0,
0.9,7.0,0.1,14.62065412,13.02065412,1.6,0.29,0.0,
0.1,7.0,0.2,837.4074576,149.4074576,688.0,,98.0,
0.2,7.0,0.2,209.3518644,32.63186439,176.72,2208.74,0.0,
0.3,7.0,0.2,93.04527306,44.10527306,48.94,52.67,0.0,
0.4,7.0,0.2,52.3379661,33.9179661,18.42,22.33,0.0,
0.5,7.0,0.2,33.4962983,26.9162983,6.58,6.58,0.0,
0.6,7.0,0.2,23.26131827,19.70131827,3.56,2.54,0.0,
0.7,7.0,0.2,17.08994811,14.34994811,2.74,0.81,0.0,
0.8,7.0,0.2,13.08449152,11.16449152,1.92,0.32,0.0,
0.9,7.0,0.2,10.33836367,8.518363674,1.82,0.4,0.0,
0.1,7.0,0.3,683.740326,,,,100.0,
0.2,7.0,0.3,170.9350815,-12.56491851,183.5,2995.93,0.0,
0.3,7.0,0.3,75.97114733,27.61114733,48.36,105.13,0.0,
0.4,7.0,0.3,42.73377037,26.19377037,16.54,11.52,0.0,
0.5,7.0,0.3,27.34961304,20.16961304,7.18,6.6,0.0,
0.6,7.0,0.3,18.99278683,14.95278683,4.04,2.94,0.0,
0.7,7.0,0.3,13.9538842,11.2538842,2.7,1.19,0.0,
0.8,7.0,0.3,10.68344259,8.703442593,1.98,0.35,0.0,
0.9,7.0,0.3,8.441238592,6.861238592,1.58,0.25,0.0,
0.1,7.0,0.4,592.1364919,,,,100.0,
0.2,7.0,0.4,148.034123,-85.72587703,233.76,14394.27,0.0,
0.3,7.0,0.4,65.79294354,16.81294354,48.98,108.02,0.0,
0.4,7.0,0.4,37.00853074,22.04853074,14.96,15.35,0.0,
0.5,7.0,0.4,23.68545967,16.66545967,7.02,8.71,0.0,
0.6,7.0,0.4,16.44823589,12.92823589,3.52,1.6,0.0,
0.7,7.0,0.4,12.0844182,9.684418201,2.4,0.86,0.0,
0.8,7.0,0.4,9.252132685,7.192132685,2.06,0.14,0.0,
0.9,7.0,0.4,7.31032706,5.65032706,1.66,0.31,0.0,
0.1,7.0,0.5,529.6229791,,,,100.0,
0.2,7.0,0.5,132.4057448,-202.2142552,334.62,36991.7,16.0,
0.3,7.0,0.5,58.84699768,12.82699768,46.02,180.43,0.0,
0.4,7.0,0.5,33.10143619,16.76143619,16.34,15.09,0.0,
0.5,7.0,0.5,21.18491916,15.22491916,5.96,5.3,0.0,
0.6,7.0,0.5,14.71174942,11.25174942,3.46,1.68,0.0,
0.7,7.0,0.5,10.80863223,8.368632227,2.44,0.5,0.0,
0.8,7.0,0.5,8.275359049,6.255359049,2.02,0.26,0.0,
0.9,7.0,0.5,6.538555298,4.918555298,1.62,0.32,0.0,
0.1,7.0,0.6,483.4774211,,,,100.0,
0.2,7.0,0.6,120.8693553,-317.6206447,438.49,74307.43,30.0,
0.3,7.0,0.6,53.71971345,6.13971345,47.58,207.35,0.0,
0.4,7.0,0.6,30.21733882,15.61733882,14.6,17.06,0.0,
0.5,7.0,0.6,19.33909684,13.31909684,6.02,4.84,0.0,
0.6,7.0,0.6,13.42992836,9.549928363,3.88,2.76,0.0,
0.7,7.0,0.6,9.866886144,7.386886144,2.48,0.46,0.0,
0.8,7.0,0.6,7.554334704,5.494334704,2.06,0.18,0.0,
0.9,7.0,0.6,5.96885705,4.36885705,1.6,0.24,0.0,
0.1,7.0,0.7,447.6131142,,,,100.0,
0.2,7.0,0.7,111.9032785,-431.4467215,543.35,65986.74,66.0,
0.3,7.0,0.7,49.73479047,-2.625209534,52.36,247.38,0.0,
0.4,7.0,0.7,27.97581964,14.23581964,13.74,11.91,0.0,
0.5,7.0,0.7,17.90452457,12.58452457,5.32,3.16,0.0,
0.6,7.0,0.7,12.43369762,9.093697617,3.34,0.76,0.0,
0.7,7.0,0.7,9.134961514,6.614961514,2.52,0.42,0.0,
0.8,7.0,0.7,6.993954909,4.973954909,2.02,0.26,0.0,
0.9,7.0,0.7,5.52608783,3.82608783,1.7,0.21,0.0,
0.1,7.0,0.8,418.7037288,,,,100.0,
0.2,7.0,0.8,104.6759322,-426.1440678,530.82,90969.16,78.0,
0.3,7.0,0.8,46.52263653,-6.157363468,52.68,610.51,0.0,
0.4,7.0,0.8,26.16898305,12.92898305,13.24,10.72,0.0,
0.5,7.0,0.8,16.74814915,10.76814915,5.98,4.47,0.0,
0.6,7.0,0.8,11.63065913,8.490659133,3.14,0.53,0.0,
0.7,7.0,0.8,8.544974057,6.044974057,2.5,0.54,0.0,
0.8,7.0,0.8,6.542245762,4.702245762,1.84,0.26,0.0,
0.9,7.0,0.8,5.169181837,3.529181837,1.64,0.28,0.0,
0.1,7.0,0.9,394.7576612,,,,100.0,
0.2,7.0,0.9,98.68941531,-443.8105847,542.5,12324.5,96.0,
0.3,7.0,0.9,43.86196236,-3.79803764,47.66,318.96,0.0,
0.4,7.0,0.9,24.67235383,11.33235383,13.34,9.45,0.0,
0.5,7.0,0.9,15.79030645,9.63030645,6.16,4.87,0.0,
0.6,7.0,0.9,10.96549059,7.68549059,3.28,1.23,0.0,
0.7,7.0,0.9,8.056278801,5.596278801,2.46,0.34,0.0,
0.8,7.0,0.9,6.168088457,4.228088457,1.94,0.14,0.0,
0.9,7.0,0.9,4.873551373,3.213551373,1.66,0.23,0.0,
0.1,9.0,0.0,,,,,100.0,
0.2,9.0,0.0,,,,,100.0,
0.3,9.0,0.0,,,,,100.0,
0.4,9.0,0.0,,,32.41304347826087,108.69227053140096,8.0,
0.5,9.0,0.0,,,9.52,20.295510204081634,0.0,
0.6,9.0,0.0,,,3.76,2.226938775510204,0.0,
0.7,9.0,0.0,,,2.5,0.336734693877551,0.0,
0.8,9.0,0.0,,,2.14,0.49020408163265305,0.0,
0.9,9.0,0.0,,,1.66,0.4330612244897959,0.0,
0.1,9.0,0.05,,,,,100.0,
0.2,9.0,0.05,,,301.72,3651.715918367347,0.0,
0.3,9.0,0.05,,,79.52,231.5608163265306,0.0,
0.4,9.0,0.05,,,24.76,68.43102040816326,0.0,
0.5,9.0,0.05,,,7.86,16.367755102040817,0.0,
0.6,9.0,0.05,,,4.26,5.420816326530613,0.0,
0.7,9.0,0.05,,,2.56,1.4351020408163266,0.0,
0.8,9.0,0.05,,,1.78,0.17510204081632652,0.0,
0.9,9.0,0.05,,,1.66,0.26979591836734695,0.0,
0.1,9.0,0.1,1234.869426,297.8694263,937.0,,98.0,
0.2,9.0,0.1,308.7173566,90.83735657,217.88,1570.88,0.0,
0.3,9.0,0.1,137.207714,72.58771403,64.62,181.91,0.0,
0.4,9.0,0.1,77.17933914,54.37933914,22.8,28.37,0.0,
0.5,9.0,0.1,49.39477705,40.89477705,8.5,14.01,0.0,
0.6,9.0,0.1,34.30192851,30.30192851,4.0,3.14,0.0,
0.7,9.0,0.1,25.20141686,22.70141686,2.5,0.58,0.0,
0.8,9.0,0.1,19.29483479,17.31483479,1.98,0.35,0.0,
0.9,9.0,0.1,15.24530156,13.50530156,1.74,0.44,0.0,
0.1,9.0,0.2,873.1845452,-107.8154548,981.0,,98.0,
0.2,9.0,0.2,218.2961363,-3.883863697,222.18,3883.82,0.0,
0.3,9.0,0.2,97.02050502,42.14050502,54.88,95.9,0.0,
0.4,9.0,0.2,54.57403408,34.05403408,20.52,22.58,0.0,
0.5,9.0,0.2,34.92738181,27.58738181,7.34,7.13,0.0,
0.6,9.0,0.2,24.25512626,20.61512626,3.64,1.99,0.0,
0.7,9.0,0.2,17.82009276,15.28009276,2.54,0.82,0.0,
0.8,9.0,0.2,13.64350852,11.68350852,1.96,0.28,0.0,
0.9,9.0,0.2,10.78005611,9.160056114,1.62,0.28,0.0,
0.1,9.0,0.3,712.9521957,,,,100.0,
0.2,9.0,0.3,178.2380489,-98.56195108,276.8,12125.02,0.0,
0.3,9.0,0.3,79.21691063,22.79691063,56.42,138.9,0.0,
0.4,9.0,0.3,44.55951223,26.29951223,18.26,26.16,0.0,
0.5,9.0,0.3,28.51808783,21.95808783,6.56,9.92,0.0,
0.6,9.0,0.3,19.80422766,16.06422766,3.74,1.87,0.0,
0.7,9.0,0.3,14.55004481,12.11004481,2.44,0.66,0.0,
0.8,9.0,0.3,11.13987806,9.139878058,2.0,0.37,0.0,
0.9,9.0,0.3,8.801878959,7.221878959,1.58,0.25,0.0,
0.1,9.0,0.4,617.4347131,,,,100.0,
0.2,9.0,0.4,154.3586783,-279.0813217,433.44,50564.75,10.0,
0.3,9.0,0.4,68.60385702,11.36385702,57.24,182.47,0.0,
0.4,9.0,0.4,38.58966957,20.44966957,18.14,22.86,0.0,
0.5,9.0,0.4,24.69738853,18.11738853,6.58,6.33,0.0,
0.6,9.0,0.4,17.15096425,13.11096425,4.04,2.16,0.0,
0.7,9.0,0.4,12.60070843,10.14070843,2.46,0.66,0.0,
0.8,9.0,0.4,9.647417393,7.687417393,1.96,0.2,0.0,
0.9,9.0,0.4,7.62265078,5.92265078,1.7,0.42,0.0,
0.1,9.0,0.5,552.2503961,,,,100.0,
0.2,9.0,0.5,138.062599,-377.967401,516.03,55270.68,36.0,
0.3,9.0,0.5,61.36115512,4.061155123,57.3,176.46,0.0,
0.4,9.0,0.5,34.51564976,17.45564976,17.06,27.16,0.0,
0.5,9.0,0.5,22.09001584,15.43001584,6.66,6.15,0.0,
0.6,9.0,0.5,15.34028878,11.74028878,3.6,2.73,0.0,
0.7,9.0,0.5,11.27041625,8.730416247,2.54,0.42,0.0,
0.8,9.0,0.5,8.628912439,6.728912439,1.9,0.26,0.0,
0.9,9.0,0.5,6.817906125,5.277906125,1.54,0.34,0.0,
0.1,9.0,0.6,504.1333322,,,,100.0,
0.2,9.0,0.6,126.0333331,-523.8566669,649.89,81530.86,82.0,
0.3,9.0,0.6,56.01481469,-3.985185308,60.0,320.33,0.0,
0.4,9.0,0.6,31.50833326,15.44833326,16.06,19.2,0.0,
0.5,9.0,0.6,20.16533329,14.30533329,5.86,4.37,0.0,
0.6,9.0,0.6,14.00370367,10.38370367,3.62,1.46,0.0,
0.7,9.0,0.6,10.28843535,7.868435352,2.42,0.74,0.0,
0.8,9.0,0.6,7.877083316,5.857083316,2.02,0.14,0.0,
0.9,9.0,0.6,6.223868299,4.343868299,1.88,0.19,0.0,
0.1,9.0,0.7,466.7367719,,,,100.0,
0.2,9.0,0.7,116.684193,-503.645807,620.33,2762.33,94.0,
0.3,9.0,0.7,51.85964133,-14.62035867,66.48,1405.15,0.0,
0.4,9.0,0.7,29.17104825,12.49104825,16.68,13.85,0.0,
0.5,9.0,0.7,18.66947088,12.20947088,6.46,7.03,0.0,
0.6,9.0,0.7,12.96491033,9.584910332,3.38,1.22,0.0,
0.7,9.0,0.7,9.525240244,7.145240244,2.38,0.32,0.0,
0.8,9.0,0.7,7.292762062,5.392762062,1.9,0.38,0.0,
0.9,9.0,0.7,5.76218237,4.22218237,1.54,0.29,0.0,
0.1,9.0,0.8,436.5922726,,,,100.0,
0.2,9.0,0.8,109.1480682,,,,100.0,
0.3,9.0,0.8,48.51025251,-21.66974749,70.18,1604.6,0.0,
0.4,9.0,0.8,27.28701704,11.66701704,15.62,14.53,0.0,
0.5,9.0,0.8,17.4636909,11.4636909,6.0,4.73,0.0,
0.6,9.0,0.8,12.12756313,8.787563128,3.34,1.25,0.0,
0.7,9.0,0.8,8.91004638,6.37004638,2.54,0.42,0.0,
0.8,9.0,0.8,6.821754259,4.861754259,1.96,0.2,0.0,
0.9,9.0,0.8,5.390028057,3.910028057,1.48,0.3,0.0,
0.1,9.0,0.9,411.6231421,,,,100.0,
0.2,9.0,0.9,102.9057855,,,,100.0,
0.3,9.0,0.9,45.73590468,-30.56409532,76.3,2320.83,0.0,
0.4,9.0,0.9,25.72644638,9.646446381,16.08,24.12,0.0,
0.5,9.0,0.9,16.46492568,10.32492568,6.14,4.2,0.0,
0.6,9.0,0.9,11.43397617,7.993976169,3.44,1.64,0.0,
0.7,9.0,0.9,8.400472288,5.760472288,2.64,0.4,0.0,
0.8,9.0,0.9,6.431611595,4.431611595,2.0,0.24,0.0,
0.9,9.0,0.9,5.081767186,3.601767186,1.48,0.3,0.0,
0.1,10.0,0.0,,,,,100.0,
0.2,10.0,0.0,,,,,100.0,
